ear,mar,label
0.3409504977074676,0.3994296770123156,0
0.31500860820949417,0.43835168356922044,0
0.20433092060086935,0.5116498857193602,1
0.27958514457547484,0.5278023308645641,0
0.3701419499455056,0.372174376805131,0
0.41410053687597376,0.4510548608363215,1
0.3727029481445835,0.4287287427750845,0
0.3354185348266425,0.4112587978615321,0
0.34522578016167893,0.4456489351598646,0
0.32109799917124315,0.44222753852874175,1
0.3507802902836765,0.4183850121946171,0
0.3343612200119505,0.44080590332170183,0
0.32753897247592345,0.4190011230417213,0
0.3479774580862547,0.4393311075548188,0
0.34117115547515076,0.41995495835181645,0
0.344935625212489,0.40700221706382755,1
0.3285097798952068,0.47997658108443225,0
0.36644190241235797,0.3388215090392847,0
0.36420845674144053,0.44384063800341306,0
0.3277661109308646,0.44935625668110163,0
0.34350412960147564,0.4183344205964813,0
0.3535485626452785,0.40838198691201255,1
0.33882606073165344,0.42078931921260215,1
0.34686251334929447,0.4184016757318741,0
0.3511819617956965,0.4268338539356315,0
0.3798832890024499,0.5227981416989643,0
0.3386892507803224,0.5345834930927067,0
0.3596299853695517,0.4366089517798361,1
0.3883721278225539,0.43750740512294556,0
0.3791360791576698,0.43475258536638384,0
0.3278860659501101,0.4753278962134382,0
0.39612576360332663,0.4405643887830274,0
0.40918660113738997,0.4474562978780062,0
0.39651385239971193,0.4283030087038753,0
0.29445079276089564,0.47274283357891755,0
0.2871064688751407,0.5112834065280759,0
0.32609759865722615,0.4653275007533915,0
0.353862315371365,0.4348036536415615,1
0.36121498878725866,0.48345151829490485,0
0.3479865834894764,0.45729815308440586,0
0.3383894466129339,0.4641538234387026,0
0.3582582782093281,0.47852531517355223,0
0.3588274122623617,0.4597609811598216,0
0.3448337197778246,0.43067965302888206,0
0.2609346425014499,0.5412069886817964,0
0.29979623596558613,0.48520655539244284,0
0.3440689776067493,0.4793209468005602,0
0.3747880071703448,0.4634825851146135,0
0.3727306449192259,0.49732193079800896,0
0.3432952588471636,0.48805169730418446,0
0.3692704733379455,0.44772780836487663,0
0.29021099811904694,0.46261518268938817,1
0.3463416620696586,0.4376174557422323,0
0.3603820898644483,0.485706911060219,0
0.39904224607841127,0.43961627598975067,0
0.3412759878609716,0.4312999548459554,0
0.3708338959176726,0.42078974696352417,0
0.3614598912873202,0.4287911778660586,0
0.3488382423786928,0.43381345430261503,1
0.356364286837641,0.42128695728333426,0
0.32586776129276884,0.43443844678187066,0
0.36430955224562894,0.4279048930413848,0
0.36332412521194213,0.44376792371116336,0
0.3222431604987607,0.5154282836561429,0
0.33046330393309364,0.5071945205355661,0
0.32261171554314666,0.4387813943808145,0
0.3562441165738617,0.47232963422600976,0
0.3479645297599248,0.4740756278048341,1
0.3863765901504284,0.46247718815110384,0
0.37779325066726055,0.4957609530299576,0
0.3283873066204702,0.47368004462157554,0
0.37849741344897436,0.4639442057264772,0
0.36156840246205335,0.45482674066417283,0
0.3873546494681529,0.45980513992962396,0
0.3250711005160062,0.349656152651989,0
0.2960793145586002,0.34956037336712903,0
0.32876685675887607,0.36954296635960215,0
0.31761413298029706,0.3415482738413721,0
0.3155156824051277,0.3468853667404932,0
0.31325592940605956,0.339372149182969,0
0.3150802172319087,0.36490103105190674,0
0.3340509153874459,0.3377063817928544,0
0.37081852862497755,0.5657345824780301,0
0.3638397174015662,0.7170342508997906,1
0.3710534419777961,0.43398484860988007,0
0.3704801489767445,0.6340921185944813,0
0.3725018900074569,0.637672754689089,0
0.30736911597164174,0.6679809946938079,1
0.36027460976716097,0.6720247753395958,0
0.34474534982442695,0.6490467085491133,0
0.374401384535628,0.6612210712910369,0
0.3248402343302458,0.6546820791963156,0
0.37333909114866787,0.6574531431048196,0
0.3258961320605197,0.6797635582214604,1
0.35241025396021886,0.4206281337315186,0
0.3101856332492514,0.709173237669937,1
0.3667305862703879,0.615493949590426,0
0.3579710949044611,0.5577519834928472,0
0.3150774488755138,0.6068702710397796,1
0.34426744095634176,0.6618937990330727,0
